"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
223,"1","2025-11-16T17:43:42.936970Z",199,"/data/upload/1/b788b2be-20251005_203404.jpg","[{""x"":50.8771811340208,""y"":46.387832699619636,""width"":46.3747757239304,""height"":28.26362484157156,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":2252,""original_height"":4000},{""x"":29.040514895082698,""y"":15.96958174904943,""width"":49.30133924048911,""height"":32.82636248415715,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":2252,""original_height"":4000},{""x"":3.1516837870632384,""y"":42.33206590621038,""width"":44.79893383039889,""height"":26.489226869454995,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":2252,""original_height"":4000}]",52.402,"2025-11-16T17:43:42.936983Z"
224,"1","2025-11-16T17:44:37.684696Z",200,"/data/upload/1/556e20d5-20251005_203418.jpg","[{""x"":53.803744650579574,""y"":25.47528517110262,""width"":45.699414912416906,""height"":28.643852978453616,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":2252,""original_height"":4000},{""x"":1.5758418935316179,""y"":35.99493029150825,""width"":61.007593306724125,""height"":35.74144486692011,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":2252,""original_height"":4000},{""x"":52.67814329805691,""y"":57.160963244613406,""width"":34.443401387191074,""height"":29.27756653992397,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":2252,""original_height"":4000}]",53.216,"2025-11-16T17:44:37.684715Z"
225,"1","2025-11-16T17:45:50.205985Z",201,"/data/upload/1/6e9d0d02-20251005_203428.jpg","[{""x"":57.855909519660855,""y"":42.33206590621039,""width"":39.84628787929947,""height"":28.390367553865648,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":2252,""original_height"":4000},{""x"":6.3033675741264785,""y"":45.75411913814954,""width"":49.301339240489284,""height"":28.77059569074779,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":2252,""original_height"":4000},{""x"":18.234741910865882,""y"":18.377693282636248,""width"":43.89845274838077,""height"":23.32065906210389,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":2252,""original_height"":4000}]",63.048,"2025-11-16T17:45:50.206001Z"
226,"1","2025-11-16T17:46:07.121407Z",202,"/data/upload/1/a22248ad-20251005_203609.jpg","[{""x"":6.978728385640028,""y"":20.15209125475285,""width"":86.4461838737345,""height"":64.38529784537388,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":2252,""original_height"":4000}]",15.622,"2025-11-16T17:46:07.121428Z"
227,"1","2025-11-16T17:47:33.940358Z",203,"/data/upload/1/62cd60bf-IMG_0308.JPG","[{""x"":31.5448528376285,""y"":30.2915082382763,""width"":41.90959019856358,""height"":30.925221799746517,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":65.79355020419658,""y"":14.955640050697086,""width"":26.13716377974933,""height"":22.306717363751588,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":61.737783410787216,""y"":57.16096324461341,""width"":36.5019011406844,""height"":32.95310519645121,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":7.886213209407118,""y"":62.35741444866921,""width"":36.72722151809603,""height"":28.517110266159644,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":3.154485283762851,""y"":8.745247148288973,""width"":23.433319250809724,""height"":30.925221799746506,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",80.831,"2025-11-16T17:47:33.940371Z"
228,"1","2025-11-16T18:05:56.871566Z",204,"/data/upload/1/43d7dfe4-IMG_0309.JPG","[{""x"":34.535416411260314,""y"":29.80664856918938,""width"":43.79384719385374,""height"":28.436608832250705,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":3.6739804692830127,""y"":2.8932596195603746,""width"":42.76513266245421,""height"":35.463096479754306,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":58.48976907098545,""y"":9.010437100916585,""width"":30.42055828566333,""height"":20.83146926083473,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":78.18230438634247,""y"":43.89488165675879,""width"":18.222943127643703,""height"":21.65811486642336,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":25.864822503752382,""y"":58.11318607288406,""width"":39.09115219317121,""height"":24.138051683189374,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",1100.593,"2025-11-16T18:05:56.871577Z"
229,"1","2025-11-16T18:08:45.165703Z",205,"/data/upload/1/da10d2a5-IMG_0311.JPG","[{""x"":20.95479509928179,""y"":36.50190114068437,""width"":40.332347556682194,""height"":30.92522179974651,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":5.858329812702435,""y"":55.640050697084966,""width"":25.686523024926057,""height"":18.75792141951839,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":59.03393888184758,""y"":57.92141951837767,""width"":26.5878045345726,""height"":31.051964512040577,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":3.15448528376285,""y"":3.9290240811153363,""width"":34.699338121391335,""height"":33.58681875792141,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":53.62624982396844,""y"":1.9011406844106464,""width"":38.75510491480075,""height"":31.432192648922662,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",161.315,"2025-11-16T18:08:45.165717Z"
230,"1","2025-11-16T18:10:47.298062Z",206,"/data/upload/1/82674558-IMG_0312.JPG","[{""x"":4.506407548232634,""y"":36.50190114068438,""width"":38.07914378256585,""height"":21.292775665399233,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":40.7829883115054,""y"":22.179974651457503,""width"":34.47401774397969,""height"":22.433460076045606,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":36.5019011406844,""y"":47.908745247148296,""width"":31.544852837628497,""height"":25.728770595690715,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":58.808618504435906,""y"":60.83650190114069,""width"":41.19138149556408,""height"":35.48795944233208,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":6.759611322348964,""y"":73.00380228136878,""width"":33.57273623433316,""height"":22.56020278833966,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",116.927,"2025-11-16T18:10:47.298081Z"
231,"1","2025-11-16T18:12:15.166090Z",207,"/data/upload/1/83b98dc4-IMG_0314.JPG","[{""x"":36.72722151809604,""y"":32.57287705956908,""width"":54.302210956203346,""height"":19.01140684410646,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":26.58780453457259,""y"":13.434727503168558,""width"":36.27658076327275,""height"":15.716096324461319,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",76.804,"2025-11-16T18:12:15.166119Z"
232,"1","2025-11-16T18:13:22.214016Z",208,"/data/upload/1/f2923103-IMG_0317.JPG","[{""x"":5.858329812702435,""y"":48.795944233206555,""width"":40.33234755668216,""height"":25.602027883396687,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":52.04900718208707,""y"":43.726235741444874,""width"":45.9653569919729,""height"":24.84157160963241,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712}]",56.349,"2025-11-16T18:13:22.214051Z"
233,"1","2025-11-16T18:16:23.232548Z",209,"/data/upload/1/0f33370f-IMG_0318.JPG","[{""x"":38.75510491480072,""y"":42.96577946768061,""width"":45.064075482326416,""height"":34.474017743979736,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":33.79805661174482,""y"":13.814955640050696,""width"":36.276580763272754,""height"":24.334600760456286,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",179.64,"2025-11-16T18:16:23.232561Z"
234,"1","2025-11-16T18:17:13.324698Z",210,"/data/upload/1/b021c3a9-IMG_0320.JPG","[{""x"":24.785241515279523,""y"":3.168567807351079,""width"":44.16279397267986,""height"":29.024081115335886,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":29.066328686100544,""y"":57.79467680608364,""width"":38.52978453738905,""height"":30.291508238276304,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",48.961,"2025-11-16T18:17:13.324726Z"
192,"1","2025-11-16T16:31:25.330137Z",211,"/data/upload/1/c19ad882-IMG_0330.JPG","[{""x"":0.8090611250473007,""y"":13.743925861740996,""width"":37.378623977184695,""height"":28.03396798288833,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":1.9417467001134954,""y"":50.78881212484355,""width"":31.715196101853778,""height"":17.839797807292864,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":44.336549652591664,""y"":7.736647008264697,""width"":46.60192080272411,""height"":27.03275484064277,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":48.543667502838076,""y"":33.131053070686875,""width"":51.45633249716194,""height"":26.031541698396204,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":36.0841261771092,""y"":61.34705980671108,""width"":37.540436202194755,""height"":15.564313393097292,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",135.833,"2025-11-16T16:31:25.330158Z"
193,"1","2025-11-16T16:33:00.043819Z",212,"/data/upload/1/70b2660c-IMG_0331.JPG","[{""x"":4.839517303674821,""y"":61.62011485255986,""width"":42.17293650345162,""height"":21.388938083205172,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":27.10129690057894,""y"":41.320068162680975,""width"":40.098857659019835,""height"":21.700049909870366,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":60.97791802630182,""y"":53.375651445941784,""width"":37.609963045700994,""height"":21.8556058232033,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":1.8182312769832974e-15,""y"":29.28724396237009,""width"":25.361869603242553,""height"":18.80815778312219,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":37.985939226381305,""y"":15.03373156133923,""width"":59.82216776370289,""height"":31.15500966115829,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712}]",93.439,"2025-11-16T16:33:00.043847Z"
194,"1","2025-11-16T16:47:56.301571Z",213,"/data/upload/1/32ea2984-IMG_0332.JPG","[{""x"":0,""y"":33.333333333333364,""width"":44.16279397267984,""height"":29.61314228618443,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":37.959833026844066,""y"":55.45446318293838,""width"":35.014673567864854,""height"":23.19313073946184,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":3.108779428922577,""y"":71.284695274952,""width"":42.05033227542642,""height"":22.456840874717006,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":63.02188679281575,""y"":65.67048505627265,""width"":36.97811320718404,""height"":29.175485890513603,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":65.77522791720392,""y"":43.39771664774194,""width"":30.924174319282454,""height"":12.793036399941265,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",895.309,"2025-11-16T16:47:56.301597Z"
195,"1","2025-11-16T16:49:55.947672Z",214,"/data/upload/1/3c0e5ef7-IMG_0333.JPG","[{""x"":48.86307848144769,""y"":20.820065115902985,""width"":42.605409030145246,""height"":21.344311359828552,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":37.14659099815783,""y"":41.49034559068435,""width"":34.88317864343118,""height"":23.965542579456635,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":0,""y"":21.943449924315004,""width"":42.33912522370676,""height"":28.608866454226334,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":1.6555527127593904e-15,""y"":60.456854743896535,""width"":57.91672790035361,""height"":35.94831386918439,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":68.03551254501289,""y"":58.28497744763305,""width"":25.0306778052104,""height"":18.79797246076146,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",118.275,"2025-11-16T16:49:55.947688Z"
196,"1","2025-11-16T16:52:57.585549Z",215,"/data/upload/1/fad74ce4-IMG_0335.JPG","[{""x"":55.73514195531701,""y"":16.522833468172532,""width"":39.35352928601777,""height"":20.971288632680515,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":6.402009548921546,""y"":29.33862096592174,""width"":41.04817887249698,""height"":10.803391113805123,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":40.66736086132825,""y"":40.15152781161696,""width"":32.963197259964296,""height"":20.479205372161864,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":0,""y"":60.542204335251796,""width"":48.98289910843046,""height"":23.104882062636893,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":69.85005343713381,""y"":55.72353909224207,""width"":21.086808584795374,""height"":15.567995400493201,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",175.117,"2025-11-16T16:52:57.585568Z"
197,"1","2025-11-16T16:53:51.697704Z",216,"/data/upload/1/78adf3b8-IMG_0345.JPG","[{""x"":13.293902267286278,""y"":57.92141951837779,""width"":54.75285171102651,""height"":27.24968314321935,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":64.66694831713832,""y"":36.50190114068441,""width"":30.86889170539358,""height"":20.659062103929035,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":15.997746796225881,""y"":16.730038022813687,""width"":46.41599774679609,""height"":21.926489226869446,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",53.007,"2025-11-16T16:53:51.697733Z"
198,"1","2025-11-16T16:55:53.628319Z",217,"/data/upload/1/0472f054-IMG_0346.JPG","[{""x"":49.444005456240816,""y"":59.617701163310514,""width"":46.70403538058,""height"":21.7874325050405,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":39.48047790838374,""y"":22.90832935417456,""width"":47.575844041017604,""height"":28.302645440631462,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":7.348101566544608,""y"":46.026826867561724,""width"":30.637847209660496,""height"":30.894719404253674,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",120.626,"2025-11-16T16:55:53.628344Z"
199,"1","2025-11-16T16:59:43.542758Z",218,"/data/upload/1/c73d5e2a-IMG_0348.JPG","[{""x"":38.5297845373891,""y"":1.7743979721166043,""width"":49.119842275735806,""height"":31.43219264892263,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":12.392620757639767,""y"":37.3891001267427,""width"":22.532037741163233,""height"":18.250950570342194,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":37.85382340515416,""y"":42.33206590621039,""width"":39.205745669623965,""height"":13.94169835234473,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":38.52978453738906,""y"":62.61089987325732,""width"":50.69708491761721,""height"":26.869455006337173,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712}]",219.216,"2025-11-16T16:59:43.542773Z"
200,"1","2025-11-16T17:01:46.678612Z",219,"/data/upload/1/a7ea174b-IMG_0112.jpg","[{""x"":3.101932799403338e-15,""y"":3.5459594702856712e-15,""width"":53.40092944655681,""height"":41.95183776932826,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":59.2592592592592,""y"":61.72370088719896,""width"":34.023376989156404,""height"":17.74397972116604,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":48.44388114350091,""y"":83.65019011406845,""width"":35.82594000844954,""height"":14.068441064638776,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":4.7317279256442735,""y"":64.89226869455005,""width"":38.980425292212345,""height"":28.51711026615969,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":29.066328686100444,""y"":26.742712294043073,""width"":53.13336149838052,""height"":31.685678073510726,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712}]",119.585,"2025-11-16T17:01:46.678628Z"
201,"1","2025-11-16T17:03:30.391989Z",220,"/data/upload/1/de709a0f-IMG_0113.jpg","[{""x"":14.19518377693282,""y"":1.7743979721166037,""width"":51.373046049852135,""height"":21.419518377693294,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":54.97817208843823,""y"":42.07858048162219,""width"":45.02182791156168,""height"":24.588086185044343,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":29.96761019574708,""y"":66.41318124207858,""width"":57.006055485142845,""height"":25.095057034220385,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":37.40318265033086,""y"":19.391634980988577,""width"":52.049007182086996,""height"":18.75792141951839,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":1.3008105287820447e-15,""y"":35.99493029150825,""width"":31.99549359245177,""height"":22.686945500633694,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",94.381,"2025-11-16T17:03:30.391999Z"
202,"1","2025-11-16T17:05:54.816364Z",221,"/data/upload/1/22f5efc4-IMG_0116.jpg","[{""x"":21.405435854105054,""y"":13.56147021546259,""width"":43.26151246303339,""height"":22.433460076045616,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":58.58329812702435,""y"":30.291508238276293,""width"":41.416701872975594,""height"":25.602027883396712,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":2.565859709494832,""y"":36.4924044041573,""width"":34.64576873774306,""height"":9.261714733992191,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":19.012971968817503,""y"":45.231497008619954,""width"":51.22603275675041,""height"":25.476776929554067,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":2.058729448852852,""y"":67.50664689087714,""width"":31.607552126505528,""height"":14.168902677399084,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",143.279,"2025-11-16T17:05:54.816376Z"
203,"1","2025-11-16T17:07:38.099208Z",222,"/data/upload/1/cfdc6ba5-IMG_0117.jpg","[{""x"":18.926911702577108,""y"":48.03548795944233,""width"":37.40318265033085,""height"":25.60202788339665,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":60.56893395296438,""y"":39.290240811153176,""width"":39.431066047035294,""height"":31.05196451204073,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":36.72722151809595,""y"":72.24334600760459,""width"":45.064075482326366,""height"":15.082382762991061,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":9.238135473876916,""y"":25.221799746514556,""width"":29.516969440923795,""height"":14.4486692015209,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":40.1070271792705,""y"":6.337135614702155,""width"":42.1349105759752,""height"":34.854245880861804,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712}]",101.852,"2025-11-16T17:07:38.099233Z"
204,"1","2025-11-16T17:09:42.160635Z",223,"/data/upload/1/001a929c-IMG_0119.jpg","[{""x"":40.107027179270446,""y"":8.99873257287706,""width"":47.31727925644268,""height"":18.884664131812386,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":3.101932799403338e-15,""y"":43.34600760456278,""width"":41.684269821151936,""height"":24.588086185044293,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":53.58400225320376,""y"":37.135614702154655,""width"":46.41599774679619,""height"":16.60329531051973,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":23.207998873398115,""y"":55.25982256020278,""width"":65.34290944937325,""height"":41.95183776932819,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":11.266018870581618,""y"":26.869455006337127,""width"":34.47401774397968,""height"":14.575411913814944,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",120.352,"2025-11-16T17:09:42.160658Z"
205,"1","2025-11-16T17:14:33.816241Z",224,"/data/upload/1/5161d163-IMG_0120.jpg","[{""x"":38.48753696662444,""y"":0,""width"":61.512463033375475,""height"":25.6020278833967,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":9.688776228700185,""y"":48.79594423320658,""width"":31.54485283762846,""height"":23.193916349809882,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":50.47176454020562,""y"":41.06463878326995,""width"":49.52823545979438,""height"":22.43346007604564,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":26.13716377974934,""y"":64.25855513307988,""width"":47.993240388677634,""height"":34.600760456273726,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":13.744543022109559,""y"":30.16476552598226,""width"":32.22081396986339,""height"":14.702154626109001,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",290.206,"2025-11-16T17:14:33.816272Z"
206,"1","2025-11-16T17:16:22.190390Z",225,"/data/upload/1/8014fe13-IMG_0121.jpg","[{""x"":34.699338121391285,""y"":63.37135614702155,""width"":60.61118152372894,""height"":28.263624841571488,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":7.4355724545838555,""y"":49.30291508238277,""width"":30.418250950570314,""height"":21.292775665399226,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":61.920856217434206,""y"":38.27629911280098,""width"":38.07914378256576,""height"":28.89733840304185,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":8.33685396423039,""y"":25.602027883396705,""width"":39.205745669623944,""height"":23.954372623574134,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":57.18912829178986,""y"":9.378960709759184,""width"":42.810871708210016,""height"":19.264892268694567,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",101.468,"2025-11-16T17:16:22.190408Z"
207,"1","2025-11-16T17:17:52.161166Z",226,"/data/upload/1/639ad73e-IMG_0134.jpg","[{""x"":0,""y"":21.54626108998733,""width"":49.795803407970645,""height"":24.588086185044318,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":9.238135473876884,""y"":54.119138149556335,""width"":50.69708491761712,""height"":32.06590621039281,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":55.65413322067313,""y"":38.78326996197718,""width"":38.079143782565794,""height"":18.377693282636262,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",50.283,"2025-11-16T17:17:52.161191Z"
208,"1","2025-11-16T17:18:44.286165Z",227,"/data/upload/1/0f9aa5bb-IMG_0135.jpg","[{""x"":5.858329812702431,""y"":30.164765525982258,""width"":54.75285171102659,""height"":25.728770595690776,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":8.562174341642011,""y"":62.230671736375164,""width"":52.499647936910264,""height"":24.588086185044293,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":61.96310378819885,""y"":47.14828897338405,""width"":36.5019011406844,""height"":19.13814955640038,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",51.008,"2025-11-16T17:18:44.286181Z"
209,"1","2025-11-16T17:19:33.104983Z",228,"/data/upload/1/f0a3ea6f-IMG_0136.jpg","[{""x"":0,""y"":46.00760456273761,""width"":59.48457963667081,""height"":36.248415716096275,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":55.4288128432615,""y"":36.628643852978456,""width"":40.55766793409376,""height"":17.363751584283904,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":6.759611322348959,""y"":23.954372623574145,""width"":40.1070271792705,""height"":17.490494296577925,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",47.608,"2025-11-16T17:19:33.104997Z"
210,"1","2025-11-16T17:20:45.413664Z",229,"/data/upload/1/f89d5e46-IMG_0137.jpg","[{""x"":1.1266018870581573,""y"":51.71102661596958,""width"":56.780735107731296,""height"":41.82509505703402,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":3213,""original_height"":5712},{""x"":3.8304464159977467,""y"":11.280101394169835,""width"":52.27432755949865,""height"":30.164765525982254,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":54.3022109562034,""y"":40.43092522179976,""width"":34.92465849880294,""height"":18.25095057034218,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",54.48,"2025-11-16T17:20:45.413691Z"
